id,x,y,z
Node474,6.478076276201121,10.415621368804374,98.98658200838356
Node475,-38.47105388294211,28.49428401447057,112.02993196159346
Node476,69.80849349648918,-5.425206517701738,87.56384028417396
Node477,73.41014281662311,35.811736759038645,91.12322551877128
Node478,44.531793506514106,-42.52749153554857,106.10479219719774
Node479,5.770808454387306,-27.208269001392143,129.96388382635902
Node480,-7.884022037713575,40.93992511161158,108.86420778890998
Node481,37.24060207478879,15.779206202293379,110.89150136770702
Node482,34.348214434713114,-25.04232583766437,71.24282166206687
Node483,22.95605009893152,45.90019598929956,92.60148984215911
Node484,10.717409203735842,-46.29406074531182,92.46819461844966
Node485,11.87314952037629,4.633340024646434,120.88903863799037
Node486,59.337697122719476,8.468348079559659,68.72643969875203
Node487,5.164549653008126,-7.890317034952461,86.55808601526124
Node488,30.11556075562306,25.268592557116005,50.717158963679644
Node489,-26.75131254310873,-13.948393228727378,58.15078659302142
Node490,-1.364028176815286,12.421127367460876,66.89427152770847
Node491,36.436179654659455,5.91280684298048,72.73172701419928
Node492,21.3320800115114,-4.831660635138604,54.84153665005593
Node493,-20.231499235024994,28.189838104728857,58.22420775036915
Node494,-11.655652588026246,-31.365709915459682,86.87108030368933
Node495,-10.04065455543115,25.6582385716282,88.09224543022603
Node496,7.295768215145012,45.70542672368907,68.22324927916175
Node497,22.727032424239617,-21.727817077061296,25.282168408039972
Node498,28.726594424936174,8.660366317819681,15.231781451693791
Node499,4.328406979561926,23.335665031150192,17.328374564477706
Node500,-45.18321434641254,-57.728175849697024,7.707981601742384
Node501,-47.66242723606193,-96.5999418621136,-19.8598514159997
