id,x,y,z
Node474,-38.499918643711005,35.41040139442907,13.75739546375445
Node475,-58.593439298016676,43.94463908085845,49.967290579751236
Node476,-67.4715240300132,37.30184611588819,84.69950616790844
Node477,70.3061535937396,37.357103825248736,30.051792564714287
Node478,-4.928708722451374,55.46945526583421,84.85944244351336
Node479,-23.248155321568863,10.660583162691555,101.76041430804135
Node480,-25.39354345996262,11.161725665451176,50.81069366513166
Node481,48.87028631407981,-11.95052034680773,92.22925048084207
Node482,-25.84408323983551,-13.322694927266985,117.0023168352497
Node483,-10.43723143671602,-21.70921681108061,60.19010127056902
Node484,11.783824513969094,42.33226980504172,73.10917520582844
Node485,3.5571044044856652,55.48630764936002,42.52252619912034
Node486,-2.8336537176436316,6.990631951808722,91.69747019265543
Node487,-71.3309555002348,15.856841937226367,55.0499252531566
Node488,22.99628040747168,70.7997297951029,56.316623084863245
Node489,-82.37126479835577,-2.0755127549333565,84.33644642751935
Node490,-27.350539868502633,50.83789943169149,78.26112347774715
Node491,5.35594939853818,-27.875214150101236,85.5184864122698
Node492,-58.90043135096391,-11.242915905060173,21.3696184399299
Node493,-0.05246407179048071,63.57835556293568,106.96969705544672
Node494,-20.263540885633063,39.885059901858625,24.222423595550598
Node495,-43.40676059967162,-3.3738507426658417,46.814713519465926
Node496,-80.35308657089779,46.25720501698829,12.81250526657308
Node497,33.167755753361455,-22.602075360938777,20.404318520512216
Node498,-7.130208190580112,29.077207113749537,-27.089493456830482
Node499,-46.014583099328895,72.57444432462172,61.54735702805994
Node500,-63.46416589672393,-75.16504780296704,-39.07707967359577
